"origin","year","month","day","hour","temp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","pressure","visib","time_hour"
"EWR",2023,10,31,14,NA,NA,NA,30,10.35702,11.9186514756,NA,NA,10,2023-11-01 06:00:00
"EWR",2023,10,31,15,NA,NA,NA,10,8.05546,9.2700622588,NA,NA,10,2023-11-01 07:00:00
"EWR",2023,10,31,16,NA,NA,NA,10,5.7539,6.621473042,NA,NA,10,2023-11-01 08:00:00
"EWR",2023,10,31,17,NA,NA,NA,60,2.30156,2.6485892168,NA,NA,10,2023-11-01 09:00:00
"EWR",2023,10,31,18,NA,NA,NA,150,2.30156,2.6485892168,NA,NA,10,2023-11-01 10:00:00
"EWR",2023,10,31,19,NA,NA,NA,190,4.60312,5.2971784336,NA,NA,10,2023-11-01 11:00:00
"EWR",2023,10,31,20,NA,NA,NA,170,5.7539,6.621473042,NA,NA,10,2023-11-01 12:00:00
"EWR",2023,10,31,21,NA,NA,NA,80,2.30156,2.6485892168,NA,NA,10,2023-11-01 13:00:00
"EWR",2023,10,31,22,NA,NA,NA,0,0,0,NA,NA,10,2023-11-01 14:00:00
"EWR",2023,10,31,23,NA,NA,NA,0,0,0,NA,NA,10,2023-11-01 15:00:00
"EWR",2023,11,1,0,NA,NA,NA,140,4.60312,5.2971784336,NA,NA,10,2023-11-01 16:00:00
"EWR",2023,11,1,1,NA,NA,NA,110,4.60312,5.2971784336,NA,NA,10,2023-11-01 17:00:00
"EWR",2023,11,1,2,NA,NA,NA,110,4.60312,5.2971784336,NA,NA,10,2023-11-01 18:00:00
"EWR",2023,11,1,3,NA,NA,NA,0,0,0,NA,NA,10,2023-11-01 19:00:00
"EWR",2023,11,1,4,NA,NA,NA,260,2.30156,2.6485892168,NA,NA,10,2023-11-01 20:00:00
"EWR",2023,11,1,5,NA,NA,NA,300,10.35702,11.9186514756,NA,NA,10,2023-11-01 21:00:00
"EWR",2023,11,1,6,NA,NA,NA,300,5.7539,6.621473042,NA,NA,10,2023-11-01 22:00:00
"EWR",2023,11,1,7,NA,NA,NA,290,8.05546,9.2700622588,NA,NA,10,2023-11-01 23:00:00
"EWR",2023,11,1,8,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-11-02
"EWR",2023,11,1,9,NA,NA,NA,340,12.65858,14.5672406924,NA,NA,10,2023-11-02 01:00:00
"EWR",2023,11,1,10,NA,NA,NA,10,10.35702,11.9186514756,NA,NA,10,2023-11-02 02:00:00
"EWR",2023,11,1,11,NA,NA,NA,10,9.20624,10.5943568672,NA,NA,10,2023-11-02 03:00:00
"EWR",2023,11,1,12,NA,NA,NA,20,5.7539,6.621473042,NA,NA,10,2023-11-02 04:00:00
"EWR",2023,11,1,13,NA,NA,NA,350,8.05546,9.2700622588,NA,NA,10,2023-11-02 05:00:00
"EWR",2023,11,1,14,NA,NA,NA,330,11.5078,13.242946084,NA,NA,10,2023-11-02 06:00:00
"EWR",2023,11,1,15,NA,NA,NA,300,10.35702,11.9186514756,NA,NA,NA,2023-11-02 07:00:00
"EWR",2023,11,1,16,NA,NA,NA,320,17.2617,19.864419126,NA,NA,10,2023-11-02 08:00:00
"EWR",2023,11,1,17,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-11-02 09:00:00
"EWR",2023,11,1,18,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-11-02 10:00:00
"EWR",2023,11,1,19,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-11-02 11:00:00
"EWR",2023,11,1,20,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-11-02 12:00:00
"EWR",2023,11,1,21,NA,NA,NA,330,19.56326,22.5130083428,NA,NA,10,2023-11-02 13:00:00
"EWR",2023,11,1,22,NA,NA,NA,310,10.35702,11.9186514756,NA,NA,10,2023-11-02 14:00:00
"EWR",2023,11,1,23,NA,NA,NA,320,10.35702,11.9186514756,NA,NA,10,2023-11-02 15:00:00
"EWR",2023,11,2,0,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-11-02 16:00:00
"EWR",2023,11,2,1,NA,NA,NA,320,11.5078,13.242946084,NA,NA,10,2023-11-02 17:00:00
"EWR",2023,11,2,2,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-11-02 18:00:00
"EWR",2023,11,2,3,NA,NA,NA,320,8.05546,9.2700622588,NA,NA,10,2023-11-02 19:00:00
"EWR",2023,11,2,4,NA,NA,NA,290,5.7539,6.621473042,NA,NA,10,2023-11-02 20:00:00
"EWR",2023,11,2,5,NA,NA,NA,280,5.7539,6.621473042,NA,NA,10,2023-11-02 21:00:00
"EWR",2023,11,2,6,NA,NA,NA,290,8.05546,9.2700622588,NA,NA,10,2023-11-02 22:00:00
"EWR",2023,11,2,7,NA,NA,NA,290,8.05546,9.2700622588,NA,NA,10,2023-11-02 23:00:00
"EWR",2023,11,2,8,NA,NA,NA,290,9.20624,10.5943568672,NA,NA,10,2023-11-03
"EWR",2023,11,2,9,NA,NA,NA,290,4.60312,5.2971784336,NA,NA,10,2023-11-03 01:00:00
"EWR",2023,11,2,10,NA,NA,NA,280,5.7539,6.621473042,NA,NA,10,2023-11-03 02:00:00
"EWR",2023,11,2,11,NA,NA,NA,280,5.7539,6.621473042,NA,NA,10,2023-11-03 03:00:00
"EWR",2023,11,2,12,NA,NA,NA,290,5.7539,6.621473042,NA,NA,10,2023-11-03 04:00:00
"EWR",2023,11,2,13,NA,NA,NA,290,5.7539,6.621473042,NA,NA,10,2023-11-03 05:00:00
"EWR",2023,11,2,14,NA,NA,NA,290,2.30156,2.6485892168,NA,NA,10,2023-11-03 06:00:00
"EWR",2023,11,2,15,NA,NA,NA,260,5.7539,6.621473042,NA,NA,10,2023-11-03 07:00:00
"EWR",2023,11,2,16,NA,NA,NA,320,9.20624,10.5943568672,NA,NA,10,2023-11-03 08:00:00
"EWR",2023,11,2,17,NA,NA,NA,280,10.35702,11.9186514756,NA,NA,10,2023-11-03 09:00:00
"EWR",2023,11,2,18,NA,NA,NA,310,2.30156,2.6485892168,NA,NA,10,2023-11-03 10:00:00
"EWR",2023,11,2,19,NA,NA,NA,230,4.60312,5.2971784336,NA,NA,10,2023-11-03 11:00:00
"EWR",2023,11,2,20,NA,NA,NA,260,5.7539,6.621473042,NA,NA,10,2023-11-03 12:00:00
"EWR",2023,11,2,21,NA,NA,NA,0,0,0,NA,NA,10,2023-11-03 13:00:00
"EWR",2023,11,2,22,NA,NA,NA,210,5.7539,6.621473042,NA,NA,10,2023-11-03 14:00:00
"EWR",2023,11,2,23,NA,NA,NA,230,8.05546,9.2700622588,NA,NA,10,2023-11-03 15:00:00
"EWR",2023,11,3,0,NA,NA,NA,180,2.30156,2.6485892168,NA,NA,10,2023-11-03 16:00:00
"EWR",2023,11,3,1,NA,NA,NA,200,5.7539,6.621473042,NA,NA,10,2023-11-03 17:00:00
"EWR",2023,11,3,2,NA,NA,NA,190,8.05546,9.2700622588,NA,NA,10,2023-11-03 18:00:00
"EWR",2023,11,3,3,NA,NA,NA,200,10.35702,11.9186514756,NA,NA,10,2023-11-03 19:00:00
"EWR",2023,11,3,4,NA,NA,NA,250,5.7539,6.621473042,NA,NA,10,2023-11-03 20:00:00
"EWR",2023,11,3,5,NA,NA,NA,240,5.7539,6.621473042,NA,NA,10,2023-11-03 21:00:00
"EWR",2023,11,3,6,NA,NA,NA,240,5.7539,6.621473042,NA,NA,10,2023-11-03 22:00:00
"EWR",2023,11,3,7,NA,NA,NA,220,4.60312,5.2971784336,NA,NA,10,2023-11-03 23:00:00
"EWR",2023,11,3,8,NA,NA,NA,0,0,0,NA,NA,10,2023-11-04
"EWR",2023,11,3,9,NA,NA,NA,200,2.30156,2.6485892168,NA,NA,10,2023-11-04 01:00:00
"EWR",2023,11,3,10,NA,NA,NA,230,2.30156,2.6485892168,NA,NA,10,2023-11-04 02:00:00
"EWR",2023,11,3,11,NA,NA,NA,200,4.60312,5.2971784336,NA,NA,10,2023-11-04 03:00:00
"EWR",2023,11,3,12,NA,NA,NA,200,4.60312,5.2971784336,NA,NA,10,2023-11-04 04:00:00
"EWR",2023,11,3,13,NA,NA,NA,220,4.60312,5.2971784336,NA,NA,10,2023-11-04 05:00:00
"EWR",2023,11,3,14,NA,NA,NA,220,2.30156,2.6485892168,NA,NA,10,2023-11-04 06:00:00
"EWR",2023,11,3,15,NA,NA,NA,230,11.5078,13.242946084,NA,NA,10,2023-11-04 07:00:00
"EWR",2023,11,3,16,NA,NA,NA,200,11.5078,13.242946084,NA,NA,10,2023-11-04 08:00:00
"EWR",2023,11,3,17,NA,NA,NA,190,12.65858,14.5672406924,NA,NA,10,2023-11-04 09:00:00
"EWR",2023,11,3,18,NA,NA,NA,200,11.5078,13.242946084,NA,NA,10,2023-11-04 10:00:00
"EWR",2023,11,3,19,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-11-04 11:00:00
"EWR",2023,11,3,20,NA,NA,NA,190,10.35702,11.9186514756,NA,NA,10,2023-11-04 12:00:00
"EWR",2023,11,3,21,NA,NA,NA,180,11.5078,13.242946084,NA,NA,10,2023-11-04 13:00:00
"EWR",2023,11,3,22,NA,NA,NA,190,8.05546,9.2700622588,NA,NA,10,2023-11-04 14:00:00
"EWR",2023,11,3,23,NA,NA,NA,170,8.05546,9.2700622588,NA,NA,10,2023-11-04 15:00:00
"EWR",2023,11,4,0,NA,NA,NA,180,8.05546,9.2700622588,NA,NA,10,2023-11-04 16:00:00
"EWR",2023,11,4,1,NA,NA,NA,180,8.05546,9.2700622588,NA,NA,10,2023-11-04 17:00:00
"EWR",2023,11,4,2,NA,NA,NA,180,8.05546,9.2700622588,NA,NA,10,2023-11-04 18:00:00
"EWR",2023,11,4,3,NA,NA,NA,190,4.60312,5.2971784336,NA,NA,10,2023-11-04 19:00:00
"EWR",2023,11,4,4,NA,NA,NA,220,5.7539,6.621473042,NA,NA,10,2023-11-04 20:00:00
"EWR",2023,11,4,5,NA,NA,NA,230,10.35702,11.9186514756,NA,NA,10,2023-11-04 21:00:00
"EWR",2023,11,4,6,NA,NA,NA,220,4.60312,5.2971784336,NA,NA,10,2023-11-04 22:00:00
"EWR",2023,11,4,7,NA,NA,NA,240,4.60312,5.2971784336,NA,NA,10,2023-11-04 23:00:00
"EWR",2023,11,4,8,NA,NA,NA,210,5.7539,6.621473042,NA,NA,10,2023-11-05
"EWR",2023,11,4,9,NA,NA,NA,210,4.60312,5.2971784336,NA,NA,10,2023-11-05 01:00:00
"EWR",2023,11,4,10,NA,NA,NA,0,0,0,NA,NA,10,2023-11-05 02:00:00
"EWR",2023,11,4,11,NA,NA,NA,210,2.30156,2.6485892168,NA,NA,10,2023-11-05 03:00:00
"EWR",2023,11,4,12,NA,NA,NA,220,5.7539,6.621473042,NA,NA,10,2023-11-05 04:00:00
"EWR",2023,11,4,13,NA,NA,NA,240,5.7539,6.621473042,NA,NA,10,2023-11-05 05:00:00
"EWR",2023,11,4,14,NA,NA,NA,220,4.60312,5.2971784336,NA,NA,10,2023-11-05 06:00:00
"EWR",2023,11,4,15,NA,NA,NA,190,4.60312,5.2971784336,NA,NA,10,2023-11-05 07:00:00
"EWR",2023,11,4,16,NA,NA,NA,240,5.7539,6.621473042,NA,NA,10,2023-11-05 08:00:00
"EWR",2023,11,4,17,NA,NA,NA,220,4.60312,5.2971784336,NA,NA,10,2023-11-05 09:00:00
"EWR",2023,11,4,18,NA,NA,NA,200,4.60312,5.2971784336,NA,NA,10,2023-11-05 10:00:00
"EWR",2023,11,4,19,NA,NA,NA,0,0,0,NA,NA,10,2023-11-05 11:00:00
"EWR",2023,11,4,20,NA,NA,NA,210,5.7539,6.621473042,NA,NA,10,2023-11-05 12:00:00
"EWR",2023,11,4,21,NA,NA,NA,190,5.7539,6.621473042,NA,NA,10,2023-11-05 13:00:00
"EWR",2023,11,4,22,NA,NA,NA,220,4.60312,5.2971784336,NA,NA,10,2023-11-05 14:00:00
"EWR",2023,11,4,23,NA,NA,NA,200,5.7539,6.621473042,NA,NA,10,2023-11-05 15:00:00
"EWR",2023,11,5,0,NA,NA,NA,170,4.60312,5.2971784336,NA,NA,10,2023-11-05 16:00:00
"EWR",2023,11,5,1,NA,NA,NA,180,2.30156,2.6485892168,NA,NA,10,2023-11-05 17:00:00
"EWR",2023,11,5,2,NA,NA,NA,230,4.60312,5.2971784336,NA,NA,10,2023-11-05 19:00:00
"EWR",2023,11,5,3,NA,NA,NA,220,2.30156,2.6485892168,NA,NA,10,2023-11-05 20:00:00
"EWR",2023,11,5,4,NA,NA,NA,250,4.60312,5.2971784336,NA,NA,10,2023-11-05 21:00:00
"EWR",2023,11,5,5,NA,NA,NA,220,2.30156,2.6485892168,NA,NA,10,2023-11-05 22:00:00
"EWR",2023,11,5,6,NA,NA,NA,300,5.7539,6.621473042,NA,NA,10,2023-11-05 23:00:00
"EWR",2023,11,5,7,NA,NA,NA,150,2.30156,2.6485892168,NA,NA,10,2023-11-06
"EWR",2023,11,5,8,NA,NA,NA,0,0,0,NA,NA,10,2023-11-06 01:00:00
"EWR",2023,11,5,9,NA,NA,NA,0,0,0,NA,NA,10,2023-11-06 02:00:00
"EWR",2023,11,5,10,NA,NA,NA,0,0,0,NA,NA,10,2023-11-06 03:00:00
"EWR",2023,11,5,11,NA,NA,NA,0,0,0,NA,NA,10,2023-11-06 04:00:00
"EWR",2023,11,5,12,NA,NA,NA,0,0,0,NA,NA,10,2023-11-06 05:00:00
"EWR",2023,11,5,13,NA,NA,NA,230,2.30156,2.6485892168,NA,NA,10,2023-11-06 06:00:00
"EWR",2023,11,5,14,NA,NA,NA,0,0,0,NA,NA,10,2023-11-06 07:00:00
"EWR",2023,11,5,15,NA,NA,NA,0,0,0,NA,NA,10,2023-11-06 08:00:00
"EWR",2023,11,5,16,NA,NA,NA,0,0,0,NA,NA,10,2023-11-06 09:00:00
"EWR",2023,11,5,17,NA,NA,NA,10,2.30156,2.6485892168,NA,NA,10,2023-11-06 10:00:00
"EWR",2023,11,5,18,NA,NA,NA,10,4.60312,5.2971784336,NA,NA,10,2023-11-06 11:00:00
"EWR",2023,11,5,19,NA,NA,NA,340,9.20624,10.5943568672,NA,NA,10,2023-11-06 12:00:00
"EWR",2023,11,5,20,NA,NA,NA,330,4.60312,5.2971784336,NA,NA,10,2023-11-06 13:00:00
"EWR",2023,11,5,21,NA,NA,NA,310,10.35702,11.9186514756,NA,NA,10,2023-11-06 14:00:00
"EWR",2023,11,5,22,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-11-06 15:00:00
"EWR",2023,11,5,23,NA,NA,NA,330,11.5078,13.242946084,NA,NA,10,2023-11-06 16:00:00
"EWR",2023,11,6,0,NA,NA,NA,340,10.35702,11.9186514756,NA,NA,10,2023-11-06 17:00:00
"EWR",2023,11,6,1,NA,NA,NA,340,14.96014,17.2158299092,NA,NA,10,2023-11-06 18:00:00
"EWR",2023,11,6,2,NA,NA,NA,340,12.65858,14.5672406924,NA,NA,10,2023-11-06 19:00:00
"EWR",2023,11,6,3,NA,NA,NA,350,9.20624,10.5943568672,NA,NA,10,2023-11-06 20:00:00
"EWR",2023,11,6,4,NA,NA,NA,340,9.20624,10.5943568672,NA,NA,10,2023-11-06 21:00:00
"EWR",2023,11,6,5,NA,NA,NA,360,9.20624,10.5943568672,NA,NA,10,2023-11-06 22:00:00
"EWR",2023,11,6,6,NA,NA,NA,30,5.7539,6.621473042,NA,NA,10,2023-11-06 23:00:00
"EWR",2023,11,6,7,NA,NA,NA,10,9.20624,10.5943568672,NA,NA,10,2023-11-07
"EWR",2023,11,6,8,NA,NA,NA,10,9.20624,10.5943568672,NA,NA,10,2023-11-07 01:00:00
"EWR",2023,11,6,9,NA,NA,NA,20,9.20624,10.5943568672,NA,NA,10,2023-11-07 02:00:00
"EWR",2023,11,6,10,NA,NA,NA,20,10.35702,11.9186514756,NA,NA,10,2023-11-07 03:00:00
"EWR",2023,11,6,11,NA,NA,NA,10,8.05546,9.2700622588,NA,NA,10,2023-11-07 04:00:00
"EWR",2023,11,6,12,NA,NA,NA,10,10.35702,11.9186514756,NA,NA,10,2023-11-07 05:00:00
"EWR",2023,11,6,13,NA,NA,NA,20,9.20624,10.5943568672,NA,NA,10,2023-11-07 06:00:00
"EWR",2023,11,6,14,NA,NA,NA,20,8.05546,9.2700622588,NA,NA,10,2023-11-07 07:00:00
"EWR",2023,11,6,15,NA,NA,NA,40,5.7539,6.621473042,NA,NA,10,2023-11-07 08:00:00
"EWR",2023,11,6,16,NA,NA,NA,150,4.60312,5.2971784336,NA,NA,10,2023-11-07 09:00:00
"EWR",2023,11,6,17,NA,NA,NA,0,0,0,NA,NA,10,2023-11-07 10:00:00
"EWR",2023,11,6,18,NA,NA,NA,170,4.60312,5.2971784336,NA,NA,10,2023-11-07 11:00:00
"EWR",2023,11,6,19,NA,NA,NA,140,5.7539,6.621473042,NA,NA,10,2023-11-07 12:00:00
"EWR",2023,11,6,20,NA,NA,NA,170,5.7539,6.621473042,NA,NA,10,2023-11-07 13:00:00
"EWR",2023,11,6,21,NA,NA,NA,130,8.05546,9.2700622588,NA,NA,10,2023-11-07 14:00:00
"EWR",2023,11,6,22,NA,NA,NA,130,5.7539,6.621473042,NA,NA,10,2023-11-07 15:00:00
"EWR",2023,11,6,23,NA,NA,NA,140,4.60312,5.2971784336,NA,NA,10,2023-11-07 16:00:00
"EWR",2023,11,7,0,NA,NA,NA,0,0,0,NA,NA,10,2023-11-07 17:00:00
"EWR",2023,11,7,1,NA,NA,NA,160,4.60312,5.2971784336,NA,NA,10,2023-11-07 18:00:00
"EWR",2023,11,7,2,NA,NA,NA,190,4.60312,5.2971784336,NA,NA,10,2023-11-07 19:00:00
"EWR",2023,11,7,3,NA,NA,NA,190,2.30156,2.6485892168,NA,NA,10,2023-11-07 20:00:00
"EWR",2023,11,7,4,NA,NA,NA,200,8.05546,9.2700622588,NA,NA,10,2023-11-07 21:00:00
"EWR",2023,11,7,5,NA,NA,NA,190,4.60312,5.2971784336,NA,NA,10,2023-11-07 22:00:00
"EWR",2023,11,7,6,NA,NA,NA,210,4.60312,5.2971784336,NA,NA,10,2023-11-07 23:00:00
"EWR",2023,11,7,7,NA,NA,NA,200,5.7539,6.621473042,NA,NA,10,2023-11-08
"EWR",2023,11,7,8,NA,NA,NA,190,5.7539,6.621473042,NA,NA,10,2023-11-08 01:00:00
"EWR",2023,11,7,9,NA,NA,NA,280,5.7539,6.621473042,NA,NA,10,2023-11-08 02:00:00
"EWR",2023,11,7,10,NA,NA,NA,210,4.60312,5.2971784336,NA,NA,10,2023-11-08 03:00:00
"EWR",2023,11,7,11,NA,NA,NA,190,5.7539,6.621473042,NA,NA,10,2023-11-08 04:00:00
"EWR",2023,11,7,12,NA,NA,NA,200,5.7539,6.621473042,NA,NA,10,2023-11-08 05:00:00
"EWR",2023,11,7,13,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-11-08 06:00:00
"EWR",2023,11,7,14,NA,NA,NA,230,10.35702,11.9186514756,NA,NA,10,2023-11-08 07:00:00
"EWR",2023,11,7,15,NA,NA,NA,230,12.65858,14.5672406924,NA,NA,10,2023-11-08 08:00:00
"EWR",2023,11,7,16,NA,NA,NA,240,12.65858,14.5672406924,NA,NA,10,2023-11-08 09:00:00
"EWR",2023,11,7,17,NA,NA,NA,230,12.65858,14.5672406924,NA,NA,10,2023-11-08 10:00:00
"EWR",2023,11,7,18,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-11-08 11:00:00
"EWR",2023,11,7,19,NA,NA,NA,240,12.65858,14.5672406924,NA,NA,10,2023-11-08 12:00:00
"EWR",2023,11,7,20,NA,NA,NA,230,11.5078,13.242946084,NA,NA,10,2023-11-08 13:00:00
"EWR",2023,11,7,21,NA,NA,NA,220,10.35702,11.9186514756,NA,NA,10,2023-11-08 14:00:00
"EWR",2023,11,7,22,NA,NA,NA,230,10.35702,11.9186514756,NA,NA,10,2023-11-08 15:00:00
"EWR",2023,11,7,23,NA,NA,NA,260,10.35702,11.9186514756,NA,NA,10,2023-11-08 16:00:00
"EWR",2023,11,8,0,NA,NA,NA,290,10.35702,11.9186514756,NA,NA,10,2023-11-08 17:00:00
"EWR",2023,11,8,1,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-11-08 18:00:00
"EWR",2023,11,8,2,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-11-08 19:00:00
"EWR",2023,11,8,3,NA,NA,NA,320,11.5078,13.242946084,NA,NA,10,2023-11-08 20:00:00
"EWR",2023,11,8,4,NA,NA,NA,320,12.65858,14.5672406924,NA,NA,10,2023-11-08 21:00:00
"EWR",2023,11,8,5,NA,NA,NA,350,5.7539,6.621473042,NA,NA,10,2023-11-08 22:00:00
"EWR",2023,11,8,6,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-11-08 23:00:00
"EWR",2023,11,8,7,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-11-09
"EWR",2023,11,8,8,NA,NA,NA,320,17.2617,19.864419126,NA,NA,10,2023-11-09 01:00:00
"EWR",2023,11,8,9,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-11-09 02:00:00
"EWR",2023,11,8,10,NA,NA,NA,330,12.65858,14.5672406924,NA,NA,10,2023-11-09 03:00:00
"EWR",2023,11,8,11,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-11-09 04:00:00
"EWR",2023,11,8,12,NA,NA,NA,330,11.5078,13.242946084,NA,NA,10,2023-11-09 05:00:00
"EWR",2023,11,8,13,NA,NA,NA,NA,NA,NA,NA,NA,10,2023-11-09 06:00:00
"EWR",2023,11,8,14,NA,NA,NA,340,12.65858,14.5672406924,NA,NA,10,2023-11-09 07:00:00
"EWR",2023,11,8,15,NA,NA,NA,310,12.65858,14.5672406924,NA,NA,10,2023-11-09 08:00:00
"EWR",2023,11,8,16,NA,NA,NA,300,9.20624,10.5943568672,NA,NA,10,2023-11-09 09:00:00
"EWR",2023,11,8,17,NA,NA,NA,340,8.05546,9.2700622588,NA,NA,10,2023-11-09 10:00:00
"EWR",2023,11,8,18,NA,NA,NA,10,12.65858,14.5672406924,NA,NA,10,2023-11-09 11:00:00
"EWR",2023,11,8,19,NA,NA,NA,360,8.05546,9.2700622588,NA,NA,10,2023-11-09 12:00:00
"EWR",2023,11,8,20,NA,NA,NA,310,5.7539,6.621473042,NA,NA,10,2023-11-09 13:00:00
"EWR",2023,11,8,21,NA,NA,NA,200,4.60312,5.2971784336,NA,NA,10,2023-11-09 14:00:00
"EWR",2023,11,8,22,NA,NA,NA,310,9.20624,10.5943568672,NA,NA,10,2023-11-09 15:00:00
"EWR",2023,11,8,23,NA,NA,NA,10,5.7539,6.621473042,NA,NA,10,2023-11-09 16:00:00
"EWR",2023,11,9,0,NA,NA,NA,10,8.05546,9.2700622588,NA,NA,10,2023-11-09 17:00:00
"EWR",2023,11,9,1,NA,NA,NA,20,9.20624,10.5943568672,NA,NA,10,2023-11-09 18:00:00
"EWR",2023,11,9,2,NA,NA,NA,20,9.20624,10.5943568672,NA,NA,10,2023-11-09 19:00:00
"EWR",2023,11,9,3,NA,NA,NA,10,9.20624,10.5943568672,NA,NA,10,2023-11-09 20:00:00
"EWR",2023,11,9,4,NA,NA,NA,20,5.7539,6.621473042,NA,NA,10,2023-11-09 21:00:00
"EWR",2023,11,9,5,NA,NA,NA,30,5.7539,6.621473042,NA,NA,10,2023-11-09 22:00:00
"EWR",2023,11,9,6,NA,NA,NA,30,5.7539,6.621473042,NA,NA,10,2023-11-09 23:00:00
"EWR",2023,11,9,7,NA,NA,NA,90,8.05546,9.2700622588,NA,NA,10,2023-11-10
"EWR",2023,11,9,8,NA,NA,NA,100,5.7539,6.621473042,NA,NA,10,2023-11-10 01:00:00
"EWR",2023,11,9,9,NA,NA,NA,0,0,0,NA,NA,10,2023-11-10 02:00:00
"EWR",2023,11,9,10,NA,NA,NA,50,4.60312,5.2971784336,NA,NA,10,2023-11-10 03:00:00
"EWR",2023,11,9,11,NA,NA,NA,0,0,0,NA,NA,10,2023-11-10 04:00:00
"EWR",2023,11,9,12,NA,NA,NA,10,5.7539,6.621473042,NA,NA,10,2023-11-10 05:00:00
"EWR",2023,11,9,13,NA,NA,NA,20,5.7539,6.621473042,NA,NA,10,2023-11-10 06:00:00
"EWR",2023,11,9,14,NA,NA,NA,30,5.7539,6.621473042,NA,NA,10,2023-11-10 07:00:00
"EWR",2023,11,9,15,NA,NA,NA,30,4.60312,5.2971784336,NA,NA,10,2023-11-10 08:00:00
"EWR",2023,11,9,16,NA,NA,NA,0,0,0,NA,NA,10,2023-11-10 09:00:00
"EWR",2023,11,9,17,NA,NA,NA,0,0,0,NA,NA,10,2023-11-10 10:00:00
"EWR",2023,11,9,18,NA,NA,NA,290,4.60312,5.2971784336,NA,NA,10,2023-11-10 11:00:00
"EWR",2023,11,9,19,NA,NA,NA,220,4.60312,5.2971784336,NA,NA,10,2023-11-10 12:00:00
"EWR",2023,11,9,20,NA,NA,NA,290,5.7539,6.621473042,NA,NA,10,2023-11-10 13:00:00
"EWR",2023,11,9,21,NA,NA,NA,210,4.60312,5.2971784336,NA,NA,10,2023-11-10 14:00:00
"EWR",2023,11,9,22,NA,NA,NA,360,5.7539,6.621473042,NA,NA,10,2023-11-10 15:00:00
"EWR",2023,11,9,23,NA,NA,NA,50,2.30156,2.6485892168,NA,NA,10,2023-11-10 16:00:00
"EWR",2023,11,10,0,NA,NA,NA,20,2.30156,2.6485892168,NA,NA,10,2023-11-10 17:00:00
"EWR",2023,11,10,1,NA,NA,NA,0,0,0,NA,NA,10,2023-11-10 18:00:00
"EWR",2023,11,10,2,NA,NA,NA,350,11.5078,13.242946084,NA,NA,10,2023-11-10 19:00:00
"EWR",2023,11,10,3,NA,NA,NA,350,10.35702,11.9186514756,NA,NA,10,2023-11-10 20:00:00
"EWR",2023,11,10,4,NA,NA,NA,10,8.05546,9.2700622588,NA,NA,10,2023-11-10 21:00:00
"EWR",2023,11,10,5,NA,NA,NA,330,5.7539,6.621473042,NA,NA,10,2023-11-10 22:00:00
"EWR",2023,11,10,6,NA,NA,NA,330,10.35702,11.9186514756,NA,NA,10,2023-11-10 23:00:00
"EWR",2023,11,10,7,NA,NA,NA,320,4.60312,5.2971784336,NA,NA,10,2023-11-11
"EWR",2023,11,10,8,NA,NA,NA,300,2.30156,2.6485892168,NA,NA,10,2023-11-11 01:00:00
"EWR",2023,11,10,9,NA,NA,NA,210,4.60312,5.2971784336,NA,NA,10,2023-11-11 02:00:00
"EWR",2023,11,10,10,NA,NA,NA,220,5.7539,6.621473042,NA,NA,10,2023-11-11 03:00:00
"EWR",2023,11,10,11,NA,NA,NA,230,5.7539,6.621473042,NA,NA,10,2023-11-11 04:00:00
"EWR",2023,11,10,12,NA,NA,NA,220,8.05546,9.2700622588,NA,NA,10,2023-11-11 05:00:00
"EWR",2023,11,10,13,NA,NA,NA,230,5.7539,6.621473042,NA,NA,10,2023-11-11 06:00:00
"EWR",2023,11,10,14,NA,NA,NA,240,9.20624,10.5943568672,NA,NA,10,2023-11-11 07:00:00
"EWR",2023,11,10,15,NA,NA,NA,250,5.7539,6.621473042,NA,NA,10,2023-11-11 08:00:00
"EWR",2023,11,10,16,NA,NA,NA,260,10.35702,11.9186514756,NA,NA,10,2023-11-11 09:00:00
"EWR",2023,11,10,17,NA,NA,NA,240,10.35702,11.9186514756,NA,NA,10,2023-11-11 10:00:00
"EWR",2023,11,10,18,NA,NA,NA,240,12.65858,14.5672406924,NA,NA,10,2023-11-11 11:00:00
"EWR",2023,11,10,19,NA,NA,NA,240,11.5078,13.242946084,NA,NA,10,2023-11-11 12:00:00
"EWR",2023,11,10,20,NA,NA,NA,230,10.35702,11.9186514756,NA,NA,10,2023-11-11 13:00:00
